num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,genres,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes
203.0,100.0,39.0,798.0,26000.0,19783777.0,Action|Crime|Drama|Thriller,82804,39989,1.0,154.0,R,22000000.0,2013.0,11000.0,6.5,15000
38.0,95.0,34.0,368.0,554.0,13555988.0,Adventure|Comedy|Family|Fantasy,7242,2216,1.0,38.0,PG,22000000.0,2000.0,439.0,5.7,0
183.0,107.0,737.0,678.0,6000.0,12784713.0,Comedy,56813,8094,11.0,381.0,R,22000000.0,2004.0,718.0,6.7,0
75.0,104.0,87.0,691.0,1000.0,10696210.0,Action|Crime|Sci-Fi|Thriller,35018,3148,0.0,180.0,PG-13,23500000.0,1993.0,826.0,3.9,716
18.0,104.0,53.0,576.0,2000.0,5974653.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,2253,4221,0.0,111.0,PG-13,22000000.0,2001.0,595.0,4.1,158
22.0,143.0,688.0,42.0,638.0,5000000.0,Comedy|Drama|Musical|Romance|War,1547,788,2.0,50.0,G,25000000.0,1970.0,50.0,6.2,104
41.0,77.0,37.0,795.0,3000.0,9694105.0,Comedy|Family|Romance,8176,5568,0.0,77.0,PG,22000000.0,1999.0,968.0,3.8,272
148.0,96.0,11.0,150.0,805.0,16027866.0,Action|Crime|Thriller,26767,1411,0.0,121.0,PG-13,25000000.0,2015.0,173.0,5.1,0
231.0,145.0,719.0,104.0,2000.0,4398392.0,Drama|Thriller|War,59507,2590,1.0,232.0,R,21000000.0,2006.0,380.0,7.8,0
115.0,116.0,13.0,140.0,203.0,1050445.0,Drama|History|Music|Romance|War,21394,773,0.0,147.0,PG-13,22000000.0,2005.0,172.0,7.8,11000
176.0,100.0,21.0,552.0,14000.0,13746550.0,Action|Comedy|Romance,29322,15922,5.0,104.0,R,2000000.0,2012.0,618.0,6.1,0
98.0,104.0,144.0,290.0,939.0,20668843.0,Comedy|Crime|Thriller,16831,2453,3.0,54.0,PG-13,22000000.0,2008.0,875.0,5.8,687
149.0,92.0,17.0,231.0,14000.0,2963012.0,Drama|Mystery|Thriller,48873,14617,1.0,105.0,R,22000000.0,2014.0,257.0,6.3,11000
138.0,105.0,43.0,827.0,22000.0,1796024.0,Drama|Thriller,34985,37766,1.0,135.0,R,22000000.0,2010.0,14000.0,5.4,0
78.0,120.0,2.0,80.0,809.0,634277.0,Comedy|History,5166,1651,1.0,27.0,PG-13,16000000.0,2007.0,521.0,7.3,815
288.0,116.0,108.0,120.0,23000.0,11326836.0,Crime|Drama|Thriller,83171,24134,0.0,231.0,R,22000000.0,2013.0,820.0,6.8,17000
299.0,119.0,209.0,521.0,1000.0,49024969.0,Crime|Drama|Mystery|Thriller,133367,3284,0.0,363.0,R,25000000.0,2007.0,896.0,7.3,0
27.0,101.0,88.0,812.0,957.0,22294341.0,Adventure|Comedy,12278,4629,3.0,71.0,PG-13,21500000.0,1996.0,821.0,6.5,758
155.0,117.0,89.0,442.0,12000.0,24362501.0,Crime|Drama|Thriller,69980,13576,1.0,591.0,R,21500000.0,1999.0,541.0,7.2,0
275.0,112.0,11000.0,159.0,385.0,16684352.0,Comedy|Romance,67893,1205,0.0,163.0,R,17000000.0,2012.0,223.0,6.3,18000
43.0,136.0,16000.0,216.0,16000.0,46700000.0,Action|Adventure|Thriller,19832,16805,1.0,98.0,PG,21000000.0,1982.0,281.0,5.9,0
163.0,81.0,406.0,406.0,893.0,52008288.0,Animation|Comedy|Fantasy|Musical,162037,3003,1.0,928.0,R,21000000.0,1999.0,795.0,7.8,0
168.0,87.0,0.0,548.0,22000.0,8579684.0,Comedy,89547,24324,0.0,199.0,R,9000000.0,2007.0,557.0,7.4,0
60.0,96.0,8.0,199.0,533.0,42660000.0,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,25086,1254,0.0,87.0,PG,17000000.0,1993.0,219.0,4.8,1000
85.0,106.0,48.0,39.0,18000.0,40219708.0,Drama|Sport,22649,18630,3.0,131.0,PG-13,21000000.0,2001.0,558.0,6.3,0
539.0,122.0,737.0,14000.0,34000.0,132088910.0,Comedy|Drama|Romance,533607,72115,0.0,692.0,R,21000000.0,2012.0,22000.0,7.8,117000
84.0,123.0,98.0,579.0,2000.0,36581633.0,Biography|Crime|Drama,52533,3994,1.0,235.0,PG-13,21000000.0,2007.0,826.0,7.5,10000
171.0,92.0,255.0,447.0,26000.0,25296447.0,Action|Crime|Thriller,237248,27572,0.0,460.0,PG-13,21000000.0,2002.0,1000.0,6.8,0
140.0,110.0,65.0,149.0,3000.0,24848292.0,Action|Drama|Sport,80556,4089,1.0,184.0,PG-13,20000000.0,2008.0,427.0,6.6,0
85.0,104.0,52.0,484.0,711.0,17757087.0,Horror|Sci-Fi|Thriller,13065,3162,1.0,253.0,R,21000000.0,1999.0,490.0,4.6,897
217.0,98.0,0.0,374.0,925.0,9430988.0,Comedy|Drama|Romance,45992,1997,2.0,115.0,R,17000000.0,2009.0,472.0,7.1,7000
131.0,120.0,0.0,886.0,1000.0,16284360.0,Comedy|Drama,15079,6212,1.0,79.0,PG-13,21000000.0,2008.0,901.0,6.1,1000
111.0,112.0,52.0,347.0,15000.0,6830957.0,Drama|Romance,11983,16692,3.0,147.0,PG-13,21000000.0,2002.0,1000.0,6.7,365
466.0,127.0,140.0,10000.0,19000.0,24104113.0,Drama|Mystery|Thriller,149066,46241,1.0,517.0,R,20000000.0,2011.0,14000.0,7.1,24000
16.0,102.0,18.0,186.0,670.0,15593.0,Comedy|Drama|Romance,2295,1562,1.0,40.0,PG-13,21000000.0,1999.0,419.0,5.8,284
276.0,91.0,0.0,220.0,34000.0,958319.0,Drama,39764,34705,0.0,148.0,PG-13,21000000.0,2011.0,242.0,6.7,17000
11.0,114.0,19.0,842.0,1000.0,69700000.0,Comedy|Musical,7748,3688,2.0,48.0,R,35000000.0,1982.0,883.0,5.8,0
196.0,115.0,0.0,716.0,1000.0,2840417.0,Horror|Sci-Fi|Thriller,77493,2990,0.0,527.0,R,31000000.0,1999.0,900.0,6.8,6000
234.0,115.0,14000.0,488.0,11000.0,242374454.0,Action|Adventure,661017,12906,1.0,771.0,PG,18000000.0,1981.0,783.0,8.5,16000
37.0,120.0,0.0,1000.0,3000.0,173585516.0,Adventure|Comedy|Family,200077,7860,2.0,189.0,PG,18000000.0,1992.0,1000.0,6.6,0
171.0,135.0,14000.0,252.0,559.0,128300000.0,Drama|Sci-Fi,139288,1591,0.0,339.0,PG,19400870.0,1977.0,481.0,7.7,0
148.0,90.0,2.0,807.0,16000.0,20259297.0,Drama|Horror|Sci-Fi|Thriller,24969,19952,0.0,258.0,PG-13,20000000.0,2006.0,1000.0,4.7,0
50.0,100.0,12000.0,605.0,936.0,153665036.0,Action|Comedy|Crime|Thriller,84824,4121,1.0,95.0,R,28000000.0,1987.0,901.0,6.4,0
121.0,105.0,163.0,338.0,1000.0,132541238.0,Comedy,30058,2505,2.0,236.0,PG-13,33000000.0,2003.0,409.0,5.5,800
185.0,138.0,438.0,173.0,12000.0,130727000.0,Crime|Drama|Horror|Thriller,887467,13184,0.0,916.0,R,19000000.0,1991.0,826.0,8.6,40000
61.0,94.0,122.0,617.0,1000.0,121697350.0,Comedy|Music,114610,4263,2.0,176.0,PG-13,20000000.0,1992.0,619.0,7.0,0
156.0,101.0,79.0,218.0,608.0,117224271.0,Action|Comedy|Documentary,47794,1787,1.0,81.0,R,20000000.0,2010.0,362.0,7.1,0
75.0,131.0,82.0,85.0,813.0,102922376.0,Adventure|Horror|Thriller,51314,1520,0.0,265.0,PG,20000000.0,1978.0,366.0,5.7,0
100.0,91.0,67.0,597.0,2000.0,94497271.0,Adventure|Comedy|Drama|Family|Romance,17829,4729,1.0,99.0,PG,20000000.0,2008.0,641.0,3.7,0
511.0,112.0,0.0,697.0,6000.0,137387272.0,Horror|Mystery|Thriller,300110,9049,0.0,807.0,R,20000000.0,2013.0,960.0,7.5,131000
75.0,95.0,32.0,563.0,826.0,82301521.0,Adventure|Comedy|Family|Romance,22679,3558,2.0,149.0,PG,32000000.0,2005.0,642.0,4.6,773
148.0,100.0,265.0,265.0,989.0,84518155.0,Comedy,35965,2654,0.0,144.0,R,20000000.0,2014.0,830.0,4.9,11000
253.0,105.0,154.0,501.0,884.0,80050171.0,Drama|Mystery|Thriller,186984,2287,0.0,491.0,PG-13,20000000.0,2007.0,617.0,6.9,0
204.0,108.0,0.0,487.0,2000.0,81257845.0,Comedy|Music,210680,4403,1.0,479.0,PG-13,35000000.0,2003.0,931.0,7.1,0
72.0,101.0,545.0,545.0,1000.0,70360285.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,81783,3816,0.0,283.0,PG-13,18000000.0,1995.0,1000.0,5.8,0
98.0,114.0,118.0,40.0,489.0,12831121.0,Drama|Mystery|Romance|Thriller,44979,679,0.0,298.0,PG-13,30000000.0,2004.0,93.0,7.0,0
62.0,109.0,322.0,861.0,1000.0,69148997.0,Comedy|Crime,98794,6313,4.0,251.0,PG-13,37000000.0,2004.0,960.0,5.4,0
549.0,115.0,729.0,552.0,8000.0,82624961.0,Comedy|Drama,205284,9578,0.0,439.0,R,20000000.0,2011.0,727.0,7.3,22000
106.0,117.0,99.0,165.0,596.0,67325559.0,Adventure|Comedy|Drama|Family|Mystery,58222,1293,0.0,331.0,PG,20000000.0,2003.0,265.0,7.1,0
123.0,107.0,30.0,318.0,742.0,62933793.0,Drama|Family|Music|Romance,62421,2341,1.0,185.0,PG,20000000.0,2010.0,360.0,5.8,10000
597.0,134.0,0.0,500.0,2000.0,56667870.0,Biography|Drama|History,439176,4251,0.0,695.0,R,20000000.0,2013.0,660.0,8.1,83000
64.0,118.0,30.0,284.0,962.0,56398162.0,Comedy|Drama|Music|Romance,28649,2390,0.0,185.0,PG-13,20000000.0,2002.0,593.0,5.7,2000
40.0,121.0,0.0,721.0,2000.0,60072596.0,Comedy|Drama|Romance,7664,6657,8.0,68.0,PG-13,20000000.0,2010.0,907.0,4.4,0
111.0,105.0,13000.0,658.0,40000.0,56362352.0,Fantasy|Romance,357581,42330,0.0,588.0,PG-13,20000000.0,1990.0,967.0,7.9,16000
151.0,110.0,17.0,418.0,11000.0,56154094.0,Drama|Romance,44723,21852,0.0,130.0,PG-13,20000000.0,2016.0,10000.0,7.6,51000
31.0,114.0,0.0,582.0,982.0,65623128.0,Comedy|Crime|Drama,7354,2753,5.0,50.0,PG-13,20000000.0,2012.0,618.0,4.8,0
81.0,100.0,24.0,851.0,15000.0,55461307.0,Comedy,4654,18786,9.0,46.0,R,20000000.0,2016.0,1000.0,6.7,18000
99.0,85.0,64.0,729.0,3000.0,48546578.0,Comedy|Romance,50415,6539,0.0,613.0,PG-13,20000000.0,2006.0,869.0,2.7,806
80.0,72.0,2.0,434.0,1000.0,48423368.0,Adventure|Animation|Family|Fantasy,13324,3402,1.0,79.0,G,20000000.0,2002.0,677.0,5.8,302
364.0,128.0,151.0,852.0,1000.0,52066000.0,Biography|Drama|History,61114,3869,0.0,212.0,PG-13,20000000.0,2014.0,1000.0,7.5,22000
85.0,72.0,0.0,384.0,3000.0,47887943.0,Adventure|Animation|Family|Musical,11634,4480,0.0,58.0,G,20000000.0,2003.0,455.0,5.4,227
140.0,89.0,19.0,349.0,526.0,46363118.0,Drama|Horror|Mystery|Thriller,25960,1383,0.0,389.0,PG-13,20000000.0,2005.0,392.0,4.1,1000
184.0,96.0,9.0,107.0,826.0,47852604.0,Drama|Mystery|Thriller,62364,1825,0.0,337.0,PG-13,20000000.0,2007.0,626.0,5.9,0
89.0,77.0,25.0,16.0,304.0,45542421.0,Animation|Comedy|Drama|Family|Musical,13319,575,0.0,53.0,G,30000000.0,2000.0,253.0,6.3,347
61.0,111.0,132.0,455.0,1000.0,42652003.0,Adventure|Family,18915,2851,0.0,87.0,PG,20000000.0,2015.0,465.0,6.8,33000
112.0,93.0,82.0,729.0,926.0,39737645.0,Adventure|Comedy,89687,4293,11.0,666.0,PG-13,20000000.0,2007.0,869.0,2.3,0
166.0,129.0,468.0,183.0,919.0,37567440.0,Adventure|Fantasy,113068,2024,0.0,337.0,R,20000000.0,1982.0,691.0,6.9,0
474.0,128.0,310.0,77.0,745.0,44988180.0,Biography|Crime|Drama|History,195333,1058,2.0,409.0,R,20000000.0,2015.0,168.0,8.1,80000
165.0,110.0,119.0,332.0,1000.0,39263506.0,Crime|Drama|Thriller,40469,2382,1.0,135.0,PG-13,22000000.0,2008.0,931.0,6.1,0
131.0,137.0,70.0,464.0,4000.0,39143839.0,Horror|Thriller,38658,5746,0.0,284.0,PG-13,20000000.0,2006.0,884.0,5.0,930
29.0,124.0,8.0,232.0,508.0,37672350.0,Comedy|Drama|Romance,5427,1660,1.0,51.0,R,20000000.0,1998.0,270.0,5.5,0
43.0,93.0,12.0,636.0,18000.0,38037513.0,Adventure|Comedy|Fantasy|Music|Sci-Fi,49680,20188,2.0,117.0,PG,20000000.0,1991.0,769.0,6.2,0
111.0,115.0,272.0,1000.0,49000.0,37442180.0,Comedy|Drama|Romance|Thriller,28005,52571,1.0,236.0,PG-13,20000000.0,2006.0,2000.0,6.2,0
333.0,105.0,210.0,101.0,978.0,35596227.0,Crime|Drama|Thriller,79461,1454,1.0,463.0,R,20000000.0,2010.0,191.0,6.3,10000
37.0,127.0,16.0,399.0,565.0,35422828.0,Biography|Drama|Music,19126,1735,1.0,155.0,PG,20000000.0,1997.0,441.0,6.7,0
122.0,82.0,82.0,354.0,759.0,36658108.0,Comedy,39095,2898,7.0,187.0,PG-13,20000000.0,2010.0,401.0,3.5,16000
285.0,143.0,0.0,51.0,11000.0,34300771.0,Drama,243799,11248,3.0,908.0,R,25000000.0,2006.0,119.0,7.5,0
156.0,103.0,189.0,949.0,2000.0,34290142.0,Comedy|Drama,54242,4662,8.0,145.0,R,19800000.0,2014.0,1000.0,6.6,14000
293.0,104.0,53.0,652.0,22000.0,33422556.0,Drama|Mystery,99236,33903,0.0,321.0,PG-13,20000000.0,2008.0,11000.0,7.5,0
233.0,98.0,406.0,406.0,860.0,32774834.0,Action|Comedy,136048,2609,5.0,700.0,R,30000000.0,2004.0,523.0,7.2,0
282.0,92.0,34.0,322.0,383.0,34334256.0,Horror|Thriller,35131,1945,0.0,255.0,R,11000000.0,2013.0,333.0,4.8,16000
57.0,123.0,36.0,631.0,10000.0,32051917.0,Crime|Drama|Mystery|Thriller,42315,12338,0.0,140.0,R,20000000.0,1995.0,1000.0,6.6,0
153.0,88.0,92.0,636.0,31000.0,32014289.0,Comedy,50337,34319,8.0,177.0,PG-13,20000000.0,2013.0,881.0,3.5,13000
324.0,128.0,835.0,755.0,11000.0,31838002.0,Biography|Drama|History,136673,13189,1.0,281.0,R,20000000.0,2008.0,896.0,7.6,10000
122.0,107.0,58.0,47.0,141.0,36874745.0,Action|Adventure|Drama|Mystery,12276,389,2.0,117.0,PG-13,20000000.0,2016.0,76.0,6.3,21000
156.0,91.0,17.0,78.0,534.0,30079316.0,Horror,75920,1083,0.0,474.0,R,35000000.0,2002.0,385.0,5.5,0
161.0,90.0,12.0,587.0,786.0,35033759.0,Adventure|Comedy,55008,2462,4.0,93.0,R,19000000.0,2011.0,651.0,6.3,21000
69.0,115.0,39.0,254.0,13000.0,29753944.0,Crime|Drama|Mystery|Thriller,90677,14275,3.0,389.0,R,20000000.0,1998.0,481.0,6.5,0
258.0,113.0,108.0,22.0,1000.0,31146570.0,Drama|Thriller,55441,1136,3.0,165.0,R,20000000.0,2010.0,100.0,6.9,0
174.0,113.0,350.0,619.0,1000.0,27277055.0,Comedy|Drama|Music|Romance,143137,3141,0.0,602.0,R,20000000.0,2000.0,960.0,7.6,10000
141.0,87.0,2.0,270.0,741.0,26876529.0,Horror|Mystery,26624,1834,1.0,189.0,PG-13,27000000.0,2008.0,297.0,3.9,0
31.0,101.0,154.0,497.0,1000.0,53146000.0,Crime|Drama|Thriller,9845,3174,1.0,77.0,R,20000000.0,1996.0,816.0,6.1,613
222.0,111.0,79.0,287.0,26000.0,30028592.0,Crime|Drama|Romance|Thriller,152247,27755,0.0,189.0,R,20000000.0,2008.0,811.0,7.3,0
273.0,108.0,1000.0,1000.0,14000.0,34126138.0,Drama|Fantasy|Romance|Sci-Fi,666937,19364,1.0,1514.0,R,20000000.0,2004.0,4000.0,8.3,52000
91.0,105.0,99.0,518.0,2000.0,25677801.0,Comedy|Family|Romance,41273,4813,6.0,136.0,PG,20000000.0,2010.0,938.0,5.8,0
190.0,109.0,453.0,2000.0,18000.0,26415649.0,Action|Crime|Drama|Thriller,94892,33878,4.0,189.0,R,20000000.0,2008.0,11000.0,6.8,0
427.0,109.0,1000.0,24.0,177.0,26003149.0,Action|Comedy|Sci-Fi,185587,278,6.0,401.0,R,20000000.0,2013.0,55.0,7.0,49000
93.0,99.0,26.0,650.0,720.0,25584685.0,Comedy|Crime|Family|Mystery|Romance|Thriller,15877,3327,5.0,102.0,PG,20000000.0,2007.0,669.0,5.9,590
292.0,98.0,35.0,16.0,125.0,29975979.0,Action|Horror|Sci-Fi|Thriller,105797,189,0.0,281.0,R,20000000.0,2009.0,37.0,6.5,0
180.0,104.0,14.0,756.0,2000.0,31584722.0,Comedy|Romance,101730,5707,1.0,131.0,R,20000000.0,2010.0,934.0,6.4,0
94.0,109.0,15.0,350.0,3000.0,23179303.0,Adventure|Comedy|Family|Romance,32951,4257,3.0,44.0,PG,20000000.0,2011.0,775.0,5.8,6000
112.0,75.0,19.0,806.0,1000.0,23078294.0,Horror|Thriller,25870,3590,0.0,281.0,PG-13,9000000.0,2006.0,934.0,5.1,0
20.0,119.0,23.0,748.0,25000.0,21413105.0,Action|Adventure|Drama|Romance|Western,15230,45841,1.0,97.0,PG-13,20000000.0,1990.0,19000.0,6.8,0
84.0,90.0,0.0,518.0,681.0,25077977.0,Adventure|Animation|Comedy|Family|Romance,10986,2486,0.0,84.0,PG,20000000.0,2010.0,611.0,5.3,0
120.0,97.0,212.0,637.0,960.0,23292105.0,Action|Fantasy|Horror|Thriller,39541,3261,0.0,334.0,PG-13,20000000.0,2006.0,917.0,5.3,3000
103.0,89.0,0.0,470.0,87000.0,20916309.0,Comedy|Family|Fantasy,5332,88422,4.0,37.0,PG,40000000.0,2009.0,570.0,4.9,431
59.0,106.0,835.0,458.0,1000.0,21200000.0,Comedy|Crime|Drama,34774,3598,0.0,162.0,R,20000000.0,1995.0,967.0,6.8,1000
86.0,96.0,24.0,374.0,646.0,28876924.0,Adventure|Crime|Mystery|Sci-Fi|Thriller,4303,1780,0.0,35.0,PG-13,20000000.0,2016.0,441.0,7.1,0
114.0,104.0,0.0,877.0,2000.0,20241395.0,Action|Horror|Thriller,42664,5123,0.0,403.0,R,20000000.0,1998.0,1000.0,6.1,0
290.0,108.0,13000.0,285.0,606.0,32000000.0,Horror|Mystery|Thriller,422432,1885,2.0,1040.0,R,806947.0,1960.0,332.0,8.5,18000
80.0,112.0,41.0,490.0,1000.0,19151864.0,Comedy|Romance,36983,3301,3.0,100.0,R,40000000.0,2008.0,500.0,5.9,0
98.0,104.0,19.0,942.0,15000.0,23393765.0,Drama|Romance,31323,18760,0.0,76.0,PG-13,20000000.0,2014.0,989.0,6.3,0
88.0,113.0,0.0,949.0,995.0,18882880.0,Comedy|Drama,20539,4039,3.0,125.0,R,20000000.0,2007.0,975.0,5.9,681
13.0,98.0,15.0,281.0,691.0,8500000.0,Comedy,2061,1761,0.0,34.0,PG,20000000.0,1981.0,374.0,5.4,501
60.0,114.0,160.0,271.0,1000.0,18252684.0,Comedy|Drama|Family,18366,1816,2.0,219.0,PG,30000000.0,1998.0,367.0,6.9,0
154.0,124.0,57.0,905.0,11000.0,19661987.0,Drama,83786,17050,2.0,231.0,R,20000000.0,2007.0,3000.0,7.5,0
274.0,148.0,0.0,826.0,17000.0,18352454.0,Adventure|Biography|Drama,426359,18752,0.0,760.0,R,15000000.0,2007.0,882.0,8.2,76000
110.0,108.0,480.0,579.0,970.0,17803796.0,Comedy,26100,4374,1.0,97.0,PG-13,20000000.0,2006.0,931.0,5.9,484
173.0,95.0,83.0,206.0,991.0,17529157.0,Adventure|Drama|Horror|Mystery|Thriller,49888,2173,0.0,220.0,R,20000000.0,2012.0,494.0,5.0,25000
165.0,108.0,0.0,844.0,16000.0,25753840.0,Crime|Fantasy|Horror,219091,23296,2.0,592.0,R,19000000.0,1996.0,4000.0,7.3,12000
45.0,68.0,0.0,253.0,304.0,18081626.0,Animation|Family|Fantasy|Mystery,4180,861,0.0,32.0,G,20000000.0,2005.0,286.0,6.4,264
45.0,103.0,0.0,801.0,21000.0,17518220.0,Comedy|Drama|Romance,9105,25263,1.0,76.0,PG-13,20000000.0,1995.0,1000.0,6.6,0
377.0,99.0,0.0,59.0,264.0,17104669.0,Action|Comedy|Crime|Fantasy,99353,537,1.0,354.0,R,20000000.0,2004.0,62.0,7.8,0
43.0,88.0,0.0,939.0,3000.0,16988996.0,Comedy|Family|Music|Musical,3875,8189,1.0,75.0,G,35000000.0,2002.0,968.0,4.0,422
201.0,128.0,395.0,161.0,283.0,15797907.0,Drama,68119,904,0.0,230.0,PG-13,20000000.0,2007.0,206.0,7.6,0
192.0,124.0,0.0,430.0,6000.0,16248701.0,Drama,189683,7567,0.0,559.0,R,20000000.0,2003.0,979.0,7.7,0
77.0,84.0,2.0,472.0,787.0,15712072.0,Action|Crime|Drama|Thriller,13210,2915,0.0,138.0,PG-13,20000000.0,2004.0,555.0,5.8,269
350.0,122.0,308.0,10000.0,17000.0,191449475.0,Drama|Fantasy|Romance,348010,44061,1.0,1535.0,PG-13,37000000.0,2008.0,12000.0,5.2,19000
81.0,101.0,13.0,499.0,651.0,15408822.0,Comedy|Romance,14147,2698,3.0,92.0,PG-13,20000000.0,2003.0,555.0,5.6,401
81.0,98.0,143.0,153.0,302.0,15464026.0,Comedy|Romance,23076,1189,2.0,158.0,PG-13,20000000.0,2000.0,216.0,5.3,1000
27.0,225.0,126.0,202.0,940.0,8000000.0,Biography|Drama|History,6484,1934,6.0,100.0,G,20000000.0,1965.0,208.0,6.6,1000
111.0,88.0,82.0,329.0,869.0,14174654.0,Comedy,74945,2857,0.0,359.0,PG-13,25000000.0,2008.0,624.0,1.9,0
107.0,88.0,190.0,163.0,137000.0,15988876.0,Action|Crime|Thriller,26236,137712,6.0,110.0,PG-13,27000000.0,2009.0,459.0,5.7,0
34.0,94.0,36.0,507.0,13000.0,13801755.0,Action|Comedy|Crime|Thriller,23928,15183,1.0,100.0,PG,20000000.0,1997.0,828.0,6.6,0
151.0,117.0,20.0,783.0,11000.0,13987482.0,Comedy|Romance,58957,15713,1.0,91.0,R,20000000.0,2011.0,904.0,6.0,0
289.0,95.0,4.0,80.0,788.0,14291570.0,Action|Adventure|Sci-Fi|Thriller,82082,1414,2.0,236.0,PG-13,20000000.0,2012.0,447.0,6.1,10000
76.0,99.0,272.0,62.0,1000.0,12181484.0,Comedy,26390,1189,1.0,176.0,PG-13,40000000.0,2004.0,87.0,4.8,713
150.0,96.0,83.0,926.0,26000.0,13630226.0,Action|Crime|Sci-Fi|Thriller,112516,30541,0.0,223.0,R,20000000.0,2009.0,968.0,6.2,0
67.0,98.0,11000.0,967.0,1000.0,13383737.0,Comedy|Crime,29385,4302,4.0,86.0,R,20000000.0,1994.0,979.0,7.5,979
36.0,123.0,6.0,85.0,541.0,13391174.0,Biography|Drama|History,5796,908,0.0,177.0,PG,20000000.0,2006.0,249.0,6.3,0
149.0,101.0,176.0,83.0,3000.0,12987647.0,Drama|Mystery|Romance|Thriller|War,24019,3431,2.0,199.0,R,30000000.0,2002.0,268.0,7.1,983
156.0,102.0,563.0,385.0,12000.0,12469811.0,Comedy|Drama,69172,13156,1.0,316.0,R,22000000.0,2005.0,442.0,6.6,0
64.0,94.0,394.0,565.0,922.0,12398628.0,Action|Crime|Drama|Sport,21542,2880,2.0,88.0,R,20000000.0,2002.0,855.0,6.1,977
210.0,102.0,192.0,31.0,346.0,13214030.0,Comedy|Drama|Fantasy|Romance,60516,500,3.0,147.0,PG-13,20000000.0,2008.0,41.0,6.7,0
113.0,108.0,212.0,347.0,969.0,12232937.0,Action|Crime|Thriller,22823,2799,1.0,113.0,PG-13,22000000.0,2009.0,794.0,5.6,0
390.0,116.0,198.0,884.0,17000.0,12134420.0,Drama|Fantasy|Horror|Mystery,92237,20258,0.0,366.0,R,20000000.0,2010.0,1000.0,7.2,25000
5.0,93.0,18.0,181.0,400.0,11784000.0,Action|Comedy|Family,6701,1151,0.0,26.0,PG,20000000.0,1994.0,220.0,4.3,444
248.0,102.0,1000.0,270.0,734.0,11169531.0,Comedy,79855,1778,2.0,235.0,PG-13,20000000.0,2008.0,563.0,6.4,0
137.0,103.0,350.0,99.0,5000.0,11034436.0,Comedy|Drama|Music|War,13505,5637,1.0,180.0,R,20000000.0,2005.0,378.0,7.1,0
214.0,115.0,214.0,968.0,14000.0,12626905.0,Action|Crime|Drama|Thriller,32567,27214,3.0,106.0,R,20000000.0,2016.0,12000.0,6.3,0
104.0,96.0,11000.0,223.0,11000.0,10569071.0,Comedy,35586,11867,2.0,131.0,R,20000000.0,1997.0,474.0,7.4,0
81.0,98.0,4.0,677.0,2000.0,10544143.0,Comedy|Romance,16372,4843,2.0,121.0,PG-13,20000000.0,1999.0,1000.0,6.1,311
175.0,101.0,53.0,580.0,14000.0,13650738.0,Comedy|Drama,61360,16926,1.0,129.0,R,20000000.0,2015.0,1000.0,6.6,25000
20.0,106.0,277.0,383.0,22000.0,10555348.0,Comedy|Crime,17349,24887,0.0,42.0,PG-13,20000000.0,1989.0,2000.0,6.0,855
69.0,101.0,11000.0,2.0,1000.0,9714482.0,Comedy|Musical|Romance,30083,1614,0.0,140.0,R,20000000.0,1996.0,612.0,6.8,0
168.0,87.0,0.0,548.0,22000.0,8579684.0,Comedy,89547,24324,0.0,199.0,R,9000000.0,2007.0,557.0,7.4,0
166.0,111.0,0.0,725.0,856.0,9525276.0,Action|Crime|Thriller,60156,3309,0.0,299.0,R,20000000.0,2007.0,742.0,6.8,0
160.0,99.0,52.0,148.0,22000.0,8855646.0,Adventure|Drama,49855,23409,1.0,117.0,PG-13,21000000.0,2009.0,1000.0,7.2,10000
32.0,88.0,84.0,177.0,650.0,9109322.0,Comedy|Family|Sci-Fi,25371,1343,3.0,129.0,PG,20000000.0,2004.0,384.0,1.9,0
72.0,83.0,10.0,69.0,688.0,8326035.0,Action|Comedy|Crime,21933,1019,2.0,76.0,PG-13,33000000.0,2005.0,99.0,5.5,676
53.0,91.0,10.0,436.0,716.0,8104069.0,Action|Comedy|Crime,9785,2700,3.0,26.0,PG-13,20000000.0,2007.0,537.0,4.5,233
76.0,108.0,54.0,463.0,786.0,8054280.0,Comedy|Crime|Music,6838,2730,3.0,117.0,PG-13,20000000.0,2004.0,567.0,6.3,924
401.0,148.0,0.0,175.0,204.0,8093318.0,Comedy|Crime|Drama|Mystery|Romance,61935,707,0.0,242.0,R,20000000.0,2014.0,178.0,6.7,18000
31.0,77.0,3.0,593.0,787.0,7382993.0,Adventure|Animation|Comedy|Family|Fantasy,3851,2185,0.0,114.0,G,20000000.0,2006.0,690.0,2.8,346
65.0,110.0,9.0,826.0,997.0,8888355.0,Drama|Music,7894,3177,19.0,25.0,PG-13,20000000.0,2013.0,941.0,5.0,0
45.0,83.0,119.0,633.0,885.0,7001720.0,Comedy|Fantasy,8560,2907,2.0,205.0,PG-13,12000000.0,2008.0,816.0,4.3,797
260.0,107.0,0.0,99.0,2000.0,7268659.0,Action|Comedy|Crime|Thriller,59248,2848,7.0,164.0,R,20000000.0,2013.0,749.0,5.6,48000
